Runs	UMAP1	UMAP2	CellType	NumofReads
SRR1779820	-2.53232575431953	11.9319516424504	GM12878	41866
SRR1779821	-0.97844244018684	12.0731469396916	GM12878	63902
SRR1779822	4.39229654296746	-8.02902686554525	GM12878	4776
SRR1779823	-2.38570285812507	11.7590905432072	GM12878	33750
SRR1779824	4.30799745544304	-8.28525674301717	GM12878	4638
SRR1779825	-2.62379027382026	12.2981024984684	GM12878	47398
SRR1779826	-3.83741796985756	11.3979274038639	GM12878	18456
SRR1779827	-1.49210215583931	12.3743497137394	GM12878	37112
SRR1779828	-2.64083148018013	11.8853875402775	GM12878	78100
SRR1779829	6.51657175048699	-7.00552165466878	GM12878	3642
SRR1779830	-3.27348924652229	12.0554000143376	GM12878	47740
SRR1779831	4.1931502722155	-9.77588260132405	GM12878	7594
SRR1779832	-2.71279908195625	11.9947882894841	GM12878	35968
SRR1779833	-2.47294760719429	10.5791560415592	GM12878	10362
SRR1779834	-1.93084908500801	11.3621331457463	GM12878	19972
SRR1779835	-2.38753725067268	12.2211171392765	GM12878	31442
SRR1779836	-3.18046606556068	11.7403651480046	GM12878	12714
SRR1779837	-1.57970405594001	11.1967993978825	GM12878	167652
SRR1779838	-3.87544561401497	11.4762078527775	GM12878	22280
SRR1779839	-2.4149777986158	12.0925580267277	GM12878	22272
SRR1779840	-2.37196780220161	11.71288120788	GM12878	42784
SRR1779841	6.07849859222283	-7.03136908966634	GM12878	10546
SRR1779842	-3.33288801685463	11.4471961263981	GM12878	49466
SRR1779843	-3.13674772754799	11.6872540716496	GM12878	18348
SRR1779844	-2.44765354171882	10.7113581899967	GM12878	83780
SRR1779845	-2.61968160644661	11.0047894720402	GM12878	10288
SRR1779846	-2.63851500526558	10.7127066854801	GM12878	100748
SRR1779847	-2.46860910431038	10.8113309149113	GM12878	213316
SRR1779848	4.10279630645623	-9.50708377319905	GM12878	7162
SRR1779849	-1.12815333381782	11.7304040197697	GM12878	53846
SRR1779850	-2.19918204322944	10.9874068502751	GM12878	17262
SRR1779851	-2.37550307289253	10.6271067861882	GM12878	166866
SRR1779852	-2.97973299995552	11.8468199972477	GM12878	71220
SRR1779853	-1.56389285102974	12.490245938715	GM12878	48492
SRR1779854	-3.05950392261634	11.9077340368595	GM12878	21812
SRR1779855	-3.35551668182502	11.2927714590397	GM12878	16082
SRR1779857	5.05685399993767	-8.52359759766195	GM12878	3810
SRR1779858	-3.02810026184211	11.8509255651799	GM12878	66214
SRR1779859	-2.01928115860115	11.7711316351261	GM12878	45878
SRR1779860	-1.03829885498176	11.8533116583195	GM12878	50210
SRR1779861	-2.35577679649482	12.3416329626408	GM12878	33034
SRR1779862	-1.97773624435554	12.2854043249455	GM12878	21110
SRR1779863	-2.78403903022895	10.6671735052433	GM12878	157760
SRR1779864	-1.43095971122871	12.1728593115177	GM12878	78178
SRR1779865	5.43094228729119	-6.97506272751424	GM12878	2902
SRR1779866	-1.74159360901008	11.9845525030461	GM12878	74276
SRR1779867	5.82644342407097	-9.01970183807943	GM12878	5810
SRR1779868	-2.10249353424202	12.3299170736637	GM12878	39486
SRR1779869	-0.656836757813793	5.16709101241496	GM12878	40982
SRR1779870	-3.04151702896247	11.8586035971012	GM12878	54016
SRR1779871	-1.80775238052497	10.8769770864811	GM12878	1006340
SRR1779872	-1.88729597107063	11.7394067053166	GM12878	71608
SRR1779873	4.42318319305291	-8.94432246643636	GM12878	3200
SRR1779874	-3.64003301635872	11.3690129522648	GM12878	62068
SRR1779875	-3.10720480457435	11.5399037603703	GM12878	18342
SRR1779876	-1.77434469238411	12.4671927694645	GM12878	18838
SRR1779877	-1.28307581916938	12.2365695242253	GM12878	58656
SRR1779878	-1.53670669571052	12.4672099356022	GM12878	27244
SRR1779879	-1.13208580986152	12.1371918920841	GM12878	23698
SRR1779880	-1.61370039955268	11.3971482519474	GM12878	30112
SRR1779881	5.91241525634636	-9.07027995545003	GM12878	4806
SRR1779882	-1.75704360977302	11.03004086059	GM12878	13468
SRR1779883	4.31362413390984	-9.19888293701741	GM12878	7922
SRR1779884	-1.74122334495674	12.3625489477482	GM12878	29316
SRR1779885	-2.56270385757576	11.6357671026554	GM12878	23046
SRR1779886	5.01880907043328	-7.79550731140706	GM12878	15890
SRR1779887	3.91184686645378	-8.28638970810506	GM12878	3926
SRR1779888	-2.29105664268623	11.8094006780949	GM12878	25632
SRR1779889	-2.76515270248542	12.241825223383	GM12878	22400
SRR1779890	5.52339910491814	-7.06476533371541	GM12878	14894
SRR1779891	-1.25385428444038	11.8405467275944	GM12878	21088
SRR1779892	-1.17586327568184	12.2452164892521	GM12878	55932
SRR1779893	-3.48281146064888	12.247286916193	GM12878	18072
SRR1779894	-2.18112445846687	12.1858493093815	GM12878	26600
SRR1779895	4.30654882415642	-9.60852992493245	GM12878	8178
SRR1779896	-1.36222411171089	12.2352973226872	GM12878	40554
SRR1779897	6.42855333312859	-6.83931338745687	GM12878	13136
SRR1779898	-1.478531847154	11.6558333639469	GM12878	39298
SRR1779899	-1.61972523704658	10.8479224447575	GM12878	22356
SRR1779900	-2.30677128807197	10.4357243780461	GM12878	18084
SRR1779901	-1.17393685356269	5.29705107253459	GM12878	124442
SRR1779902	-1.85005403534065	12.3834782842961	GM12878	50012
SRR1779903	-1.27012945190559	5.13649714034465	GM12878	129468
SRR1779904	4.00530504211296	-8.76887023407552	GM12878	18632
SRR1779905	-1.98493982330452	10.6530734304753	GM12878	9972
SRR1779906	-1.64715100303779	11.0251933340397	GM12878	18590
SRR1779907	-2.17725826278816	10.5671950582829	GM12878	12326
SRR1779908	-2.03589988723884	12.0003234152165	GM12878	59134
SRR1779909	-3.55316806808601	12.0064002279606	GM12878	44942
SRR1779910	-3.10470653549324	11.7225695852604	GM12878	52160
SRR1779911	6.22492574676384	-7.38364350754354	GM12878	3222
SRR1779912	-2.12905813232551	10.6427241567936	GM12878	14814
SRR1779913	-2.01634932533393	10.8379489187565	GM12878	32356
SRR1779914	-1.45182324424873	11.9684687856999	GM12878	65116
SRR1779915	-2.68048859611641	11.5622941259709	GM12878	69254
SRR1779916	-1.83453036323677	11.9625416998234	GM12878	305526
SRR1779917	-1.27120448127876	11.556127667841	GM12878	14388
SRR1779918	-2.27769351974617	10.6986237768498	GM12878	11566
SRR1779919	-1.0757591821302	11.6787825826969	GM12878	27036
SRR1779920	-3.69304312244545	11.4253093008366	GM12878	19118
SRR1779921	-1.3073732949842	12.1975766424504	GM12878	47508
SRR1779922	-1.1754095651258	12.1529999975529	GM12878	43924
SRR1779923	-2.42993284240852	11.7678624395695	GM12878	22858
SRR1779924	-1.94915700927864	11.3033791784611	GM12878	94018
SRR1779925	-1.24242306724678	11.630665898737	GM12878	26744
SRR1779926	-1.38261366859565	11.6305867437687	GM12878	16854
SRR1779927	5.66747068389763	-8.65072715241048	GM12878	9100
SRR1779928	4.5774972341906	-8.41260039764974	GM12878	6480
SRR1779929	-1.45239044204841	11.4668408636418	GM12878	28722
SRR1779930	-2.45393348709236	10.8796645407048	GM12878	18408
SRR1779931	4.72149728759636	-8.37569510895345	GM12878	8766
SRR1779932	-1.78689242378364	11.3170949224797	GM12878	12684
