Runs	UMAP1	UMAP2	CellType	NumofReads
SRR1779908	-3.49245501612313	-12.0453674764512	GM12878	59134
SRR1779909	-3.71333552454598	-11.1596720189927	GM12878	44942
SRR1779910	-4.17116666887887	-10.7242596120714	GM12878	52160
SRR1779911	-5.5431819066871	-11.4163467855333	GM12878	3222
SRR1779912	-2.00567818735726	-11.6244003744005	GM12878	14814
SRR1779913	-4.41070676897652	-10.9870989293931	GM12878	32356
SRR1779914	-7.45107079599984	-10.7448484868883	GM12878	65116
SRR1779915	-3.81496406649239	-11.5817759008287	GM12878	69254
SRR1779916	-8.47477103327401	-11.3351099462388	GM12878	305526
SRR1779917	-7.06619788263924	-10.7592365712999	GM12878	14388
SRR1779918	-2.83310485933907	-11.6168339223741	GM12878	11566
SRR1779919	-8.05042601679452	-10.6106865377305	GM12878	27036
SRR1779920	-1.78505230997689	-10.8596880407213	GM12878	19118
SRR1779921	-7.74790001963265	-10.633236166942	GM12878	47508
SRR1779922	-8.06288672541268	-10.6733972997545	GM12878	43924
SRR1779923	-4.55495549296029	-10.7060863942979	GM12878	22858
SRR1779924	-7.55906058405526	-11.5046808690904	GM12878	94018
SRR1779925	-7.1576461896766	-10.9947311849473	GM12878	26744
SRR1779926	-6.48796130274422	-11.7230122060655	GM12878	16854
SRR1779927	-6.5948529348243	-11.365860220897	GM12878	9100
SRR1779928	-8.40573550318368	-11.175508734691	GM12878	6480
SRR1779929	-7.34257269953378	-10.7999775380967	GM12878	28722
SRR1779930	-1.99182809446938	-11.3298885793565	GM12878	18408
SRR1779931	-2.15349925612099	-11.5561106176256	GM12878	8766
SRR1779932	-3.92155839060433	-11.8088810415147	GM12878	12684
SRR1779933	-6.77774096583016	-11.1987583608507	GM12878	28872
SRR1779934	-6.27871323679574	-11.5904438466905	GM12878	33798
SRR1779935	-1.65039528463967	-11.4338715047716	GM12878	17710
SRR1779936	-0.287792722927406	-11.6690084905504	GM12878	48484
SRR1779937	-2.2686058387626	-11.2630360097764	GM12878	4870
SRR1779938	-7.51773453806527	-10.6879217595933	GM12878	13874
SRR1779939	-2.38277329062112	-11.4060146779893	GM12878	16896
SRR1779940	-7.50614691828378	-10.5401117772935	GM12878	84012
SRR1779941	-4.34260345553048	-10.7176372976182	GM12878	60188
SRR1779942	-3.09236432169564	-11.2297184438585	GM12878	29054
SRR1779943	-2.1704007491935	-11.0469782323717	GM12878	3996
SRR1779944	-7.11393786524422	-11.0086729497789	GM12878	38186
SRR1779945	-8.62468052958138	-11.1805803747056	GM12878	56674
SRR1779946	-5.17758751963265	-11.6704266042589	GM12878	20444
SRR1779947	-6.77075959299691	-11.1387102575181	GM12878	45380
SRR1779948	-2.83715320681222	-11.4224817724107	GM12878	3556
SRR1779949	-1.54573572729714	-11.4893028707384	GM12878	23330
SRR1779950	-7.1798195943702	-10.8363363714097	GM12878	71168
SRR1779951	-2.03680039499886	-11.6471092672227	GM12878	25360
SRR1779952	-3.26383162592538	-11.1664898366807	GM12878	7568
SRR1779953	-0.40402592276223	-11.8585245580552	GM12878	9526
