Runs	UMAP1	UMAP2	CellType	NumofReads
SRR1779764	-5.49531535755499	-0.385079666585726	GM12878	3254
SRR1779765	-6.52040414463385	0.651296332864957	GM12878	5746
SRR1779766	-7.4419887508045	-0.187650248021884	GM12878	3496
SRR1779767	-6.47359447132452	0.940206244974332	GM12878	27698
SRR1779768	-8.66051654468878	3.52307082751294	GM12878	7904
SRR1779769	-9.08029822956427	2.09244270661374	GM12878	72358
SRR1779770	-7.89378909717901	0.258383945017057	GM12878	39966
SRR1779771	-7.05330924640997	1.43779321053525	GM12878	9900
SRR1779772	-7.83614139210089	0.359963372736173	GM12878	22558
SRR1779774	-7.09579639088019	0.0942091498663	GM12878	28102
SRR1779776	-6.90473346363409	0.316373542337614	GM12878	9510
SRR1779777	-8.95789413105352	3.91258211472531	GM12878	4054
SRR1779779	-6.49067287098272	0.0903868232061438	GM12878	51410
SRR1779780	-8.76189212452276	0.802173570184904	GM12878	26418
SRR1779781	-9.04757194172247	0.983107760935026	GM12878	5876
SRR1779782	-9.43860511432989	2.40847982504864	GM12878	20678
SRR1779783	-7.67523555408819	0.197842553644376	GM12878	30906
SRR1779784	-8.87036590229376	1.54575391152401	GM12878	3652
SRR1779785	-8.24427299152716	1.46422429421444	GM12878	44890
SRR1779787	-7.34762363087042	1.30122347214718	GM12878	21940
SRR1779788	-9.38614635120733	1.52046962121029	GM12878	6292
SRR1779789	-9.06807117115362	1.48923881390591	GM12878	33368
SRR1779790	-6.85666637073858	1.20303972104092	GM12878	15338
SRR1779791	-8.74544696461065	3.05206505992909	GM12878	3806
SRR1779792	-4.67692403446539	-0.53711204192142	GM12878	6764
SRR1779793	-7.5983083690296	0.92037840226193	GM12878	37032
SRR1779794	-9.91007117878302	2.80266686940094	GM12878	172734
SRR1779795	-9.24109916340216	1.66724653580685	GM12878	64188
SRR1779796	-9.47072391163214	1.83663846591015	GM12878	29316
SRR1779797	-8.93936614643438	3.82538147309323	GM12878	8590
SRR1779798	-8.76734332691534	1.51125676968594	GM12878	43540
SRR1779799	-7.69118194233282	1.96595396140118	GM12878	18248
SRR1779800	-7.21869544636114	0.766977981119352	GM12878	319450
SRR1779801	-9.99958018909796	1.83597065547009	GM12878	50970
SRR1779802	-6.40726546894415	0.293043330698209	GM12878	17958
SRR1779803	-5.71561746250494	0.483087495355802	GM12878	6286
SRR1779804	-7.60977534901007	1.15835054257412	GM12878	89520
SRR1779805	-6.02057246815069	0.679969981699186	GM12878	49858
SRR1779806	-6.71013335834845	0.985655263452726	GM12878	31044
SRR1779807	-7.9578636134754	1.00223322251339	GM12878	15708
SRR1779808	-9.17533568989142	2.66094227173825	GM12878	48084
SRR1779809	-9.73700599323614	1.73531861641903	GM12878	102078
SRR1779810	-7.36366443287237	0.608279422311979	GM12878	36532
SRR1779811	-5.80683879505499	0.627986148386197	GM12878	4692
SRR1779812	-6.40730695377691	0.792816117792325	GM12878	28530
SRR1779813	-8.16022281299933	1.08073146679898	GM12878	43642
SRR1779814	-9.66509608875616	2.32160858848591	GM12878	200566
SRR1779815	-6.81170682560309	0.62446399071713	GM12878	41250
SRR1779816	-8.6899307216297	3.89032073357602	GM12878	13014
SRR1779817	-6.20351819645269	0.813427165537076	GM12878	27048
SRR1779818	-8.1880414928089	1.19105751851101	GM12878	40242
SRR1779819	-7.51791457783087	-0.223326250524325	GM12878	5108
SRR1779820	-8.34225539814337	0.342701152353483	GM12878	41866
SRR1779821	-9.89512710224493	2.54599846938153	GM12878	63902
SRR1779822	-7.61359004627569	2.04190273621579	GM12878	4776
SRR1779823	-8.16743449817999	1.40485735276242	GM12878	33750
SRR1779824	-8.95540218006476	3.82356806138058	GM12878	4638
SRR1779825	-7.73601035724981	0.213159516840177	GM12878	47398
SRR1779826	-7.68259887348517	-0.121965214223666	GM12878	18456
SRR1779827	-8.5035121883045	1.8336249742796	GM12878	37112
SRR1779828	-8.68716315876349	1.82875849345227	GM12878	78100
SRR1779829	-8.52461509357794	1.11848147252102	GM12878	3642
SRR1779830	-7.9442556346546	0.368692830591398	GM12878	47740
SRR1779831	-8.66576461445196	3.1681281183054	GM12878	7594
SRR1779832	-7.87822036396368	0.0339042697240881	GM12878	35968
SRR1779833	-9.11091022144659	2.95725993850728	GM12878	10362
SRR1779834	-7.61043338428839	2.18306990006466	GM12878	19972
SRR1779835	-8.00700645099981	1.17229099610348	GM12878	31442
SRR1779836	-8.19361381183966	2.09572972395917	GM12878	12714
SRR1779837	-9.80825690876349	2.22837026455899	GM12878	167652
SRR1779838	-6.39127664219244	0.0730542693426184	GM12878	22280
SRR1779839	-8.02111129413946	2.66035579183598	GM12878	22272
SRR1779840	-7.99053077350958	1.64745111802121	GM12878	42784
SRR1779841	-1.12978677402838	-0.633419796438021	GM12878	10546
SRR1779842	-5.83450393329962	-0.0584645714471765	GM12878	49466
SRR1779843	-7.01733379017218	0.757067159204679	GM12878	18348
SRR1779844	-8.68213920246466	1.04344804623623	GM12878	83780
SRR1779845	-7.22225169788702	1.60011382439633	GM12878	10288
SRR1779846	-8.26676730762823	1.15491826870938	GM12878	100748
SRR1779847	-9.3585451091419	1.16082234719296	GM12878	213316
SRR1779848	-8.73711661945685	3.6278298650076	GM12878	7162
SRR1779849	-9.66385535847052	2.6102080796053	GM12878	53846
SRR1779850	-8.03176765095099	1.86284811833401	GM12878	17262
SRR1779851	-9.80589561115606	1.55766351559659	GM12878	166866
SRR1779852	-7.5162599528919	-0.0528541054437586	GM12878	71220
SRR1779853	-7.67778567921026	1.21610601285	GM12878	48492
SRR1779854	-8.28482417713507	0.610050157098966	GM12878	21812
SRR1779855	-8.32003669391974	2.81164607909967	GM12878	16082
SRR1779857	-9.46640662800177	2.78216616102953	GM12878	3810
SRR1779858	-9.64263610493048	1.60697753766079	GM12878	66214
SRR1779859	-9.29746799122198	1.87755389550229	GM12878	45878
SRR1779860	-9.55826644550665	2.1864982996275	GM12878	50210
SRR1779861	-6.83115796696051	0.81265135148068	GM12878	33034
SRR1779862	-8.23616294514044	1.87588794568081	GM12878	21110
SRR1779863	-8.17069987903936	1.76400919297238	GM12878	157760
SRR1779864	-9.22022418629034	1.15137083867093	GM12878	78178
SRR1779865	-1.20783500324591	-0.791069075078768	GM12878	2902
SRR1779866	-9.08323268543585	2.05156804659863	GM12878	74276
SRR1779867	-8.58260993610724	3.27679942586918	GM12878	5810
SRR1779868	-8.8178956950794	1.85351355412503	GM12878	39486
SRR1779869	-10.0915220225941	2.55287800767918	GM12878	40982
SRR1779870	-6.43198136936529	0.175566152124601	GM12878	54016
SRR1779871	-9.05061511646612	3.57981951573391	GM12878	1006340
SRR1779872	-7.75803546558722	1.71856267788907	GM12878	71608
SRR1779873	-9.15172366749151	1.89762420990963	GM12878	3200
SRR1779874	-6.01079015385016	0.539347365884977	GM12878	62068
SRR1779875	-8.66088180195196	2.09520556071301	GM12878	18342
SRR1779876	-9.86610202442511	1.63775046208401	GM12878	18838
SRR1779877	-9.96251182209356	2.197287217169	GM12878	58656
SRR1779878	-8.85525016437872	2.31055302956601	GM12878	27244
SRR1779879	-7.92828445087774	2.17853255608578	GM12878	23698
SRR1779880	-8.21310405384405	2.24961115458508	GM12878	30112
SRR1779881	-9.52285365711554	1.87871183493634	GM12878	4806
SRR1779882	-8.44693355213507	2.16449643710156	GM12878	13468
SRR1779883	-9.06884555469854	3.66658838131924	GM12878	7922
SRR1779884	-9.18002204548224	1.60500295498868	GM12878	29316
SRR1779885	-8.79847697864874	3.47711034157773	GM12878	23046
SRR1779886	-8.09830646168097	-0.00588183066348513	GM12878	15890
SRR1779887	-3.11405591617926	-0.816723391027255	GM12878	3926
SRR1779888	-7.07134513508185	0.925082877664762	GM12878	25632
SRR1779889	-8.31314544330938	3.04408033230801	GM12878	22400
SRR1779890	-9.8291957820545	1.61144168713589	GM12878	14894
SRR1779891	-9.07876090656622	2.9182693887641	GM12878	21088
SRR1779892	-9.25938110004767	1.76279993393918	GM12878	55932
SRR1779893	-8.02135638843878	0.923164561777311	GM12878	18072
SRR1779894	-8.90935401569708	0.650942281274991	GM12878	26600
SRR1779895	-8.16662292133673	1.24394162037869	GM12878	8178
SRR1779896	-8.9237888301502	2.51272882559796	GM12878	40554
SRR1779897	-2.63448242794378	-0.98326043745975	GM12878	13136
SRR1779898	-8.96577243458136	1.2678707394888	GM12878	39298
SRR1779899	-7.85814265858038	2.08164687493344	GM12878	22356
SRR1779900	-6.56639461170538	0.892798021822172	GM12878	18084
SRR1779901	-3.91025762211187	2.21303410866757	GM12878	124442
SRR1779902	-9.27633170734747	1.92070092299481	GM12878	50012
SRR1779903	-7.7616270030628	-0.272025867910189	GM12878	129468
SRR1779904	-8.57165984760626	3.67990626433392	GM12878	18632
SRR1779905	-7.52555637012823	1.85619916060467	GM12878	9972
SRR1779906	-7.68810062061651	1.51045353749295	GM12878	18590
SRR1779907	-4.49362163196905	-0.514443203420443	GM12878	12326
SRR1779908	-7.81021861683233	1.39661307671567	GM12878	59134
SRR1779909	-7.17629699360235	0.89734692910214	GM12878	44942
