Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357817	3.77871961659612	3.48361016440637	Jurkat_T_cell	2118	GSM2879785	J	2
SRR6357818	8.29890198773565	3.63681985068567	Jurkat_T_cell	23282	GSM2879786	J	2
SRR6357819	10.4406265742225	-1.9271064884638	Jurkat_T_cell	7970	GSM2879787	J	2
SRR6357821	10.4169964320105	-4.47238873314612	Jurkat_T_cell	18358	GSM2879789	J	2
SRR6357822	8.64166588849248	2.91476417708643	Jurkat_T_cell	1672	GSM2879790	J	2
SRR6357823	9.89733738965215	1.0717582814718	Jurkat_T_cell	18384	GSM2879791	J	2
SRR6357824	5.3881039149207	4.90695191550501	Jurkat_T_cell	45328	GSM2879792	J	2
SRR6357827	9.9742969996375	1.55025149512537	Jurkat_T_cell	19084	GSM2879795	J	2
SRR6357829	7.28988452023686	5.90220452475794	Jurkat_T_cell	3534	GSM2879797	J	2
SRR6357831	10.1197962290687	-0.675229284880086	Jurkat_T_cell	8530	GSM2879799	J	2
SRR6357832	10.1782269007605	1.03652943301447	Jurkat_T_cell	8998	GSM2879800	J	2
SRR6357833	10.423713160221	-2.81345318627112	Jurkat_T_cell	1286	GSM2879801	J	2
SRR6357834	7.12463612622441	5.72205115485437	Jurkat_T_cell	3286	GSM2879802	J	2
SRR6357835	7.89757676190557	3.65909196067102	Jurkat_T_cell	69250	GSM2879803	J	2
SRR6357837	7.01698679989995	5.22913790869959	Jurkat_T_cell	48240	GSM2879805	J	2
SRR6357838	10.5037998682898	-3.17700861763708	Jurkat_T_cell	6848	GSM2879806	J	2
SRR6357840	5.02243752545537	4.90540600943811	Jurkat_T_cell	25520	GSM2879808	J	2
SRR6357841	10.4090656763953	-1.87445687126867	Jurkat_T_cell	3778	GSM2879809	J	2
SRR6357842	6.67618889874639	5.76988221335657	Jurkat_T_cell	20968	GSM2879810	J	2
SRR6357843	8.0635418421668	4.83903456855066	Jurkat_T_cell	39604	GSM2879811	J	2
SRR6357845	4.23846335477056	5.00166989493616	Jurkat_T_cell	1404	GSM2879813	J	2
SRR6357846	5.18175644940557	4.09231663871057	Jurkat_T_cell	32818	GSM2879814	J	2
SRR6357848	5.53604550427617	4.4725175015951	Jurkat_T_cell	31314	GSM2879816	J	2
