Cell	Cluster	CellType	NumofReads
SRR5355501	5	CLP	25054
SRR5355503	5	CLP	10322
SRR5355507	5	CLP	4666
SRR5355508	5	CLP	5468
SRR5355510	5	CLP	20404
SRR5355511	5	CLP	33378
SRR5355512	5	CLP	7342
SRR5355513	5	CLP	7504
SRR5355514	5	CLP	25196
SRR5355515	2	CLP	8836
SRR5355516	5	CLP	9306
SRR5355518	5	CLP	6964
SRR5355520	5	CLP	16834
SRR5355521	5	CLP	11936
SRR5355522	5	CLP	20172
SRR5355523	5	CLP	34834
SRR5355524	5	CLP	56052
SRR5355525	5	CLP	115228
SRR5355529	1	CLP	5438
SRR5355530	5	CLP	17816
SRR5355531	5	CLP	24346
SRR5355533	5	CLP	4874
SRR5355535	5	CLP	9098
SRR5355537	5	CLP	20898
SRR5355538	5	CLP	6476
SRR5355541	5	CLP	8508
SRR5355542	5	CLP	18122
SRR5355544	5	CLP	6266
SRR5355545	5	CLP	28276
SRR5355546	5	CLP	18824
SRR5355547	5	CLP	13894
SRR5355548	5	CLP	20250
SRR5355550	5	CLP	10164
SRR5355554	5	CLP	24160
SRR5355556	5	CLP	5794
SRR5355558	5	CLP	51232
SRR5355559	5	CLP	77220
SRR5355560	5	CLP	35984
SRR5355561	5	CLP	14646
SRR5355562	5	CLP	4512
SRR5355563	5	CLP	20490
SRR5355567	5	CLP	9470
SRR5355568	5	CLP	8806
SRR5355570	5	CLP	8500
SRR5355571	5	CLP	49820
SRR5355573	5	CLP	10720
SRR5355575	5	CLP	29836
SRR5355577	5	CLP	560930
SRR5355578	5	CLP	27510
SRR5355579	5	CLP	22404
SRR5355580	2	pDC	53988
SRR5355581	2	pDC	22586
SRR5355582	2	pDC	65282
SRR5355586	2	pDC	121670
SRR5355587	2	pDC	40962
SRR5355588	2	pDC	23392
SRR5355589	2	pDC	27706
SRR5355591	2	pDC	57738
SRR5355592	2	pDC	45016
SRR5355593	2	pDC	16544
SRR5355594	2	pDC	26638
SRR5355596	2	pDC	17854
SRR5355598	2	pDC	75922
SRR5355599	2	pDC	64322
SRR5355600	2	pDC	100642
SRR5355601	2	pDC	58286
SRR5355602	2	pDC	13846
SRR5355603	2	pDC	12860
SRR5355604	2	pDC	53398
SRR5355605	2	pDC	13828
SRR5355606	2	pDC	64194
SRR5355610	2	pDC	42300
SRR5355611	2	pDC	21742
SRR5355612	2	pDC	83484
SRR5355613	2	pDC	68460
SRR5355614	2	pDC	15602
SRR5355615	2	pDC	21308
SRR5355616	2	pDC	74036
SRR5355617	2	pDC	13742
SRR5355618	2	pDC	55304
SRR5355619	2	pDC	16820
SRR5355621	2	pDC	54110
SRR5355622	2	pDC	44670
SRR5355623	2	pDC	7750
SRR5355624	2	pDC	38954
SRR5355625	2	pDC	27682
SRR5355627	2	pDC	21236
SRR5355628	2	pDC	49958
SRR5355629	2	pDC	10164
SRR5355630	2	pDC	70602
SRR5355633	2	pDC	20860
SRR5355634	2	pDC	28246
SRR5355635	2	pDC	57162
SRR5355636	2	pDC	7048
SRR5355637	2	pDC	60832
SRR5355638	2	pDC	28286
SRR5355639	2	pDC	31080
SRR5355640	2	pDC	5036
SRR5355641	2	pDC	22766
SRR5355642	2	pDC	63192
SRR5355644	2	pDC	20100
SRR5355645	2	pDC	37072
SRR5355646	2	pDC	48660
SRR5355647	2	pDC	52614
SRR5355648	2	pDC	6196
SRR5355649	2	pDC	19452
SRR5355652	2	pDC	62582
SRR5355653	2	pDC	21468
SRR5355654	2	pDC	74322
SRR5355655	2	pDC	64260
SRR5355656	2	pDC	25594
SRR5355657	2	pDC	33568
SRR5355658	2	pDC	19344
SRR5355659	2	pDC	11044
SRR5355660	2	pDC	5796
SRR5355661	2	pDC	60746
SRR5355662	2	pDC	23142
SRR5355663	2	pDC	107162
SRR5355664	2	pDC	5140
SRR5355665	2	pDC	17480
SRR5355666	2	pDC	35874
SRR5355667	2	pDC	64574
SRR5355668	2	pDC	13472
SRR5355669	2	pDC	5110
SRR5355670	2	pDC	72564
SRR5355671	2	pDC	34738
SRR5355672	2	pDC	136582
SRR5355673	2	pDC	824114
SRR5355674	2	pDC	23036
SRR5355675	2	pDC	57878
SRR5355676	2	pDC	12226
SRR5355677	2	pDC	21616
SRR5355678	2	pDC	18256
SRR5355679	2	pDC	47098
SRR5355680	2	pDC	27254
SRR5355681	2	pDC	21136
SRR5355682	2	pDC	7004
SRR5355683	2	pDC	8452
SRR5355684	2	pDC	11624
SRR5355685	2	pDC	9344
SRR5355686	2	pDC	5314
SRR5355687	2	pDC	9322
SRR5355688	2	pDC	26078
SRR5355689	2	pDC	27000
SRR5355690	2	pDC	33240
SRR5355691	2	pDC	32608
SRR5355692	2	pDC	10906
SRR5355693	2	pDC	15406
SRR5355694	2	pDC	28456
SRR5355695	2	pDC	34472
SRR5355696	2	pDC	9730
SRR5355697	2	pDC	94064
SRR5355698	2	pDC	22634
SRR5355699	2	pDC	18812
SRR5355700	2	pDC	22806
SRR5355701	2	pDC	10632
SRR5355702	2	pDC	30886
SRR5355703	2	pDC	28800
SRR5355704	2	pDC	82420
SRR5355705	2	pDC	9538
SRR5355706	2	pDC	34890
SRR5355707	2	pDC	15616
SRR5355708	2	pDC	41908
SRR5355709	2	pDC	10974
SRR5355710	2	pDC	30778
SRR5355712	2	pDC	19576
SRR5355713	2	pDC	17842
SRR5355714	2	pDC	21268
SRR5355715	2	pDC	22586
SRR5355716	2	pDC	8668
SRR5355717	2	pDC	103262
SRR5355718	2	pDC	9214
SRR5355719	2	pDC	50966
SRR5355720	2	pDC	11870
SRR5355721	2	pDC	9924
SRR5355722	2	pDC	41670
SRR5355723	2	pDC	14156
SRR5355724	2	pDC	8114
SRR5355725	2	pDC	13714
SRR5355726	2	pDC	29030
SRR5355727	2	pDC	14766
SRR5355729	2	pDC	3622
SRR5355730	2	pDC	8096
SRR5355731	2	pDC	5310
SRR5355732	2	pDC	7448
SRR5355733	2	pDC	12274
SRR5355734	2	pDC	24340
SRR5355735	2	pDC	5072
SRR5355736	2	pDC	17736
SRR5355737	2	pDC	12362
SRR5355738	2	pDC	55252
SRR5355739	2	pDC	56190
SRR5355740	2	pDC	19328
SRR5355741	2	pDC	29518
SRR5355742	2	pDC	10064
SRR5355743	2	pDC	10596
SRR5355744	2	pDC	24734
SRR5355745	2	pDC	16600
SRR5355746	2	pDC	36466
SRR5355748	2	pDC	33942
SRR5355749	2	pDC	19534
SRR5355750	2	pDC	32156
SRR5355751	2	pDC	41750
SRR5355752	2	pDC	9654
SRR5355753	2	pDC	47490
SRR5355754	2	pDC	59248
SRR5355756	2	pDC	23508
SRR5355757	2	pDC	27648
SRR5355758	2	pDC	9084
SRR5355759	2	pDC	12318
SRR5355761	2	pDC	3724
SRR5355762	2	pDC	46330
SRR5355763	2	pDC	4664
SRR5355764	2	pDC	40680
SRR5355765	2	pDC	5470
SRR5355767	2	pDC	28772
SRR5355768	2	pDC	17002
SRR5355769	2	pDC	31026
SRR5355770	2	pDC	29428
SRR5355771	2	pDC	10432
SRR5355868	3	GMP	252310
SRR5355869	3	GMP	31844
SRR5355870	3	GMP	45834
SRR5355871	3	GMP	41212
SRR5355872	3	GMP	26132
SRR5355873	3	GMP	16820
SRR5355874	3	GMP	21648
SRR5355875	3	GMP	44048
SRR5355876	3	GMP	46696
SRR5355877	3	GMP	131128
SRR5355878	3	GMP	23538
SRR5355880	3	GMP	30456
SRR5355881	3	GMP	19108
SRR5355882	3	GMP	36392
SRR5355883	3	GMP	22894
SRR5355884	3	GMP	16034
SRR5355885	3	GMP	149302
SRR5355886	3	GMP	51730
SRR5355887	5	GMP	43202
SRR5355888	3	GMP	11942
SRR5355889	3	GMP	48002
SRR5355890	3	GMP	14320
SRR5355891	3	GMP	18364
SRR5355892	3	GMP	43666
SRR5355893	3	GMP	22282
SRR5355894	3	GMP	47356
SRR5355895	3	GMP	22890
SRR5355896	3	GMP	130776
SRR5355897	3	GMP	57080
SRR5355898	3	GMP	49304
SRR5355899	3	GMP	23942
SRR5355900	3	GMP	25574
SRR5355901	3	GMP	58044
SRR5355902	3	GMP	258778
SRR5355903	3	GMP	83510
SRR5355904	3	GMP	24022
SRR5355905	3	GMP	16592
SRR5355906	3	GMP	87304
SRR5355907	3	GMP	10066
SRR5355908	3	GMP	60040
SRR5355909	3	GMP	23032
SRR5355910	3	GMP	27644
SRR5355911	3	GMP	22644
SRR5355912	3	GMP	19492
SRR5355913	3	GMP	49090
SRR5355914	3	GMP	33482
SRR5355915	3	GMP	34256
SRR5355916	3	GMP	10112
SRR5355917	3	GMP	81520
SRR5355918	3	GMP	20542
SRR5355919	3	GMP	54212
SRR5355920	3	GMP	15764
SRR5355921	3	GMP	52016
SRR5355922	3	GMP	98312
SRR5355923	3	GMP	38392
SRR5355924	3	GMP	201186
SRR5355925	3	GMP	38758
SRR5355926	5	GMP	50042
SRR5355927	3	GMP	12260
SRR5355928	3	GMP	52260
SRR5355929	3	GMP	20132
SRR5355930	3	GMP	23484
SRR5355931	3	GMP	62840
SRR5355932	3	GMP	4836
SRR5355933	3	GMP	32008
SRR5355934	3	GMP	71106
SRR5355935	3	GMP	74636
SRR5355936	3	GMP	39576
SRR5355937	3	GMP	30652
SRR5355938	3	GMP	18572
SRR5355939	3	GMP	12416
SRR5355940	3	GMP	64478
SRR5355941	3	GMP	32642
SRR5355942	3	GMP	30352
SRR5355943	3	GMP	13426
SRR5355944	3	GMP	13350
SRR5355945	3	GMP	31962
SRR5355946	3	GMP	48822
SRR5355947	3	GMP	37456
SRR5355948	3	GMP	33016
SRR5355949	3	GMP	50826
SRR5355950	3	GMP	56940
SRR5355951	3	GMP	20300
SRR5355952	3	GMP	83806
SRR5355953	3	GMP	32418
SRR5355954	3	GMP	48384
SRR5355955	3	GMP	30676
SRR5355956	3	GMP	36346
SRR5355957	5	GMP	31736
SRR5355958	3	GMP	45438
SRR5355959	3	GMP	256220
SRR5355960	3	GMP	496132
SRR5355961	3	GMP	99490
SRR5355962	3	GMP	53140
SRR5355963	3	GMP	28700
SRR5355964	3	GMP	16492
SRR5355965	3	GMP	11080
SRR5355966	3	GMP	9252
SRR5355967	3	GMP	11956
SRR5355968	3	GMP	62522
SRR5355969	3	GMP	432558
SRR5355970	3	GMP	3854
SRR5355971	3	GMP	3972
SRR5355972	3	GMP	10106
SRR5355973	3	GMP	64538
SRR5355974	3	GMP	35212
SRR5355975	3	GMP	27178
SRR5355979	3	GMP	15014
SRR5355980	3	GMP	3878
SRR5355981	3	GMP	23080
SRR5355985	3	GMP	16632
SRR5355986	3	GMP	32600
SRR5355987	3	GMP	21462
SRR5355988	3	GMP	3602
SRR5355991	3	GMP	4696
SRR5355992	3	GMP	40196
SRR5355993	3	GMP	14088
SRR5355997	3	GMP	20686
SRR5355998	3	GMP	71516
SRR5355999	3	GMP	29342
SRR5356000	3	GMP	110224
SRR5356002	3	GMP	3804
SRR5356003	3	GMP	41936
SRR5356004	3	GMP	110568
SRR5356005	3	GMP	3880
SRR5356007	3	GMP	21146
SRR5356009	3	GMP	13796
SRR5356010	3	GMP	17174
SRR5356012	3	GMP	38772
SRR5356013	3	GMP	17250
SRR5356014	6	GMP	3994
SRR5356015	3	GMP	55122
SRR5356016	3	GMP	19022
SRR5356017	3	GMP	43042
SRR5356018	3	GMP	31150
SRR5356020	6	GMP	5098
SRR5356021	3	GMP	9218
SRR5356022	5	GMP	36352
SRR5356023	3	GMP	20070
SRR5356024	6	GMP	6226
SRR5356025	6	GMP	13426
SRR5356026	6	GMP	10456
SRR5356027	3	GMP	14990
SRR5356028	3	GMP	33432
SRR5356029	3	GMP	10944
SRR5356030	6	GMP	14190
SRR5356031	6	GMP	10762
SRR5356032	6	GMP	46466
SRR5356033	3	GMP	17570
SRR5356034	3	GMP	33566
SRR5356035	3	GMP	45212
SRR5356036	6	GMP	26972
SRR5356037	6	GMP	47092
SRR5356038	6	GMP	73428
SRR5356039	3	GMP	18844
SRR5356040	3	GMP	31432
SRR5356041	3	GMP	24024
SRR5356042	6	GMP	21944
SRR5356043	6	GMP	20344
SRR5356044	6	GMP	41112
SRR5356045	6	GMP	10128
SRR5356046	3	GMP	53076
SRR5356047	6	GMP	12528
SRR5356048	6	GMP	32398
SRR5356049	6	GMP	28190
SRR5356050	6	GMP	27650
SRR5356051	6	GMP	12582
SRR5356052	6	GMP	32732
SRR5356053	6	GMP	10648
SRR5356054	6	GMP	22266
SRR5356055	6	GMP	29162
SRR5356056	6	GMP	16390
SRR5356057	3	GMP	627690
SRR5356058	3	GMP	31304
SRR5356059	6	GMP	28752
SRR5356060	3	GMP	25104
SRR5356061	3	GMP	3982
SRR5356063	3	GMP	7824
SRR5356064	2	GMP	22748
SRR5356065	3	GMP	9452
SRR5356066	3	GMP	25464
SRR5356067	3	GMP	12010
SRR5356070	3	GMP	7890
SRR5356071	2	GMP	7042
SRR5356075	3	GMP	3682
SRR5356078	2	GMP	18178
SRR5356080	3	GMP	4818
SRR5356081	3	GMP	9708
SRR5356083	2	GMP	9344
SRR5356084	3	GMP	3940
SRR5356085	3	GMP	11026
SRR5356086	3	GMP	10092
SRR5356087	3	GMP	15396
SRR5356088	3	GMP	24548
SRR5356089	3	GMP	30110
SRR5356090	3	GMP	31360
SRR5356091	3	GMP	42894
SRR5356092	3	GMP	15598
SRR5356093	3	GMP	11412
SRR5356094	3	GMP	21954
SRR5356095	3	GMP	15246
SRR5356098	3	GMP	12464
SRR5356099	2	GMP	35490
SRR5356100	3	GMP	4310
SRR5356101	3	GMP	16726
SRR5356102	2	GMP	4372
SRR5356103	2	GMP	7862
SRR5356104	3	GMP	5552
SRR5356105	3	GMP	10802
SRR5356106	3	GMP	14684
SRR5356107	3	GMP	12996
SRR5356108	2	GMP	19406
SRR5356109	3	GMP	10698
SRR5356110	2	GMP	3448
SRR5356111	3	GMP	33208
SRR5356112	3	GMP	18288
SRR5356113	3	GMP	20702
SRR5356114	3	GMP	21988
SRR5356115	2	GMP	3464
SRR5356116	3	GMP	12860
SRR5356117	3	GMP	15308
SRR5356118	3	GMP	6650
SRR5356119	3	GMP	13292
SRR5356120	2	GMP	25964
SRR5356121	3	GMP	20680
SRR5356122	2	GMP	23694
SRR5356123	3	GMP	31110
SRR5356124	3	GMP	12242
SRR5356126	3	GMP	15832
SRR5356127	2	GMP	21098
SRR5356128	3	GMP	22532
SRR5356129	2	GMP	17134
SRR5356130	3	GMP	26454
SRR5356131	3	GMP	8174
SRR5356132	3	GMP	17242
SRR5356133	2	GMP	5336
SRR5356134	3	GMP	16412
SRR5356135	3	GMP	5524
SRR5356136	3	GMP	12356
SRR5356137	3	GMP	32936
SRR5356138	3	GMP	9314
SRR5356139	2	GMP	27052
SRR5356140	3	GMP	11854
SRR5356141	2	GMP	30202
SRR5356142	2	GMP	39936
SRR5356143	3	GMP	7870
SRR5356144	3	GMP	16908
SRR5356145	3	GMP	12152
SRR5356146	3	GMP	4990
SRR5356147	3	GMP	18010
SRR5356148	3	GMP	18146
SRR5356149	3	GMP	18048
SRR5356150	3	GMP	16788
SRR5356151	3	GMP	142318
SRR5356153	3	GMP	24166
SRR5356154	3	GMP	26746
SRR5356155	3	GMP	13970
