Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357842	0.480665216452497	-2.60670188249825	Jurkat_T_cell	20968	GSM2879810	J	2
SRR6357843	0.0248008465832648	-2.9613714534211	Jurkat_T_cell	39604	GSM2879811	J	2
SRR6357845	-1.23589392542182	-1.99508837045907	Jurkat_T_cell	1404	GSM2879813	J	2
SRR6357846	1.24589801788987	2.93209323106528	Jurkat_T_cell	32818	GSM2879814	J	2
SRR6357848	-0.026394178860766	0.228174535615455	Jurkat_T_cell	31314	GSM2879816	J	2
SRR6357849	1.84104157448472	0.957920638902198	Jurkat_T_cell	12912	GSM2879817	J	2
SRR6357850	1.51886774063768	0.751942841393958	Jurkat_T_cell	23522	GSM2879818	J	2
SRR6357851	0.0951721763676581	-1.09877827944039	Jurkat_T_cell	1724	GSM2879819	J	2
SRR6357852	-2.33574961661635	-2.24029830278634	Jurkat_T_cell	4028	GSM2879820	J	2
SRR6357853	-0.593570193045718	1.44872700987579	Jurkat_T_cell	20496	GSM2879821	J	2
SRR6357855	-0.697689970725161	0.710179535729896	Jurkat_T_cell	14694	GSM2879823	J	2
SRR6357856	-1.86993830441771	-2.49750808061837	Jurkat_T_cell	65152	GSM2879824	J	2
SRR6357857	-1.64023887156783	-1.79831841768502	Jurkat_T_cell	36664	GSM2879825	J	2
SRR6357859	-0.998549381040913	1.50173574505569	Jurkat_T_cell	1044	GSM2879827	J	2
SRR6357861	-0.513537516587359	-0.280171664373864	Jurkat_T_cell	10966	GSM2879829	J	2
SRR6357862	-2.83080791472731	0.541958181245338	Jurkat_T_cell	1132	GSM2879830	J	2
SRR6357864	0.775431046492475	-0.223380597250451	Jurkat_T_cell	70834	GSM2879832	J	2
SRR6357865	2.42372418404283	-1.35786107362985	Jurkat_T_cell	4512	GSM2879833	J	2
SRR6357866	-0.316505601399523	0.302849380357276	Jurkat_T_cell	1032	GSM2879834	J	2
SRR6357867	-1.44931157469092	1.38206142006637	Jurkat_T_cell	313854	GSM2879835	J	2
SRR6357868	2.14179183006944	-2.28552964510201	Jurkat_T_cell	18966	GSM2879836	J	3
SRR6357869	0.832056055075544	2.04433464823486	Jurkat_T_cell	6310	GSM2879837	J	3
SRR6357870	-2.38600074290572	-0.0970226842331778	Jurkat_T_cell	1320	GSM2879838	J	3
SRR6357872	2.24155188561143	0.188717452867042	Jurkat_T_cell	7192	GSM2879840	J	3
SRR6357874	-1.86061870097457	-2.15544441522836	Jurkat_T_cell	19116	GSM2879842	J	3
SRR6357877	-1.32028414844809	0.520804373605262	Jurkat_T_cell	20496	GSM2879845	J	3
SRR6357878	-1.06934302835999	1.74831540702106	Jurkat_T_cell	138054	GSM2879846	J	3
SRR6357879	0.685663471228498	2.23841446457626	Jurkat_T_cell	9690	GSM2879847	J	3
SRR6357880	-1.58962421654997	0.663220612390052	Jurkat_T_cell	21174	GSM2879848	J	3
SRR6357881	-2.71323632239638	-0.597245724813927	Jurkat_T_cell	43232	GSM2879849	J	3
SRR6357882	2.28116084099473	1.1152760666442	Jurkat_T_cell	269068	GSM2879850	J	3
SRR6357884	-0.785725807540995	1.9860587847066	Jurkat_T_cell	120688	GSM2879852	J	3
SRR6357885	-0.847895322137457	0.260826079232704	Jurkat_T_cell	23342	GSM2879853	J	3
SRR6357886	0.715499768263715	-0.888700993673791	Jurkat_T_cell	2056	GSM2879854	J	3
SRR6357887	0.226992259032148	-0.573517592566003	Jurkat_T_cell	1376	GSM2879855	J	3
SRR6357889	2.29682637215318	-1.31090143503426	Jurkat_T_cell	25984	GSM2879857	J	3
SRR6357890	0.260422000891584	1.52544516144515	Jurkat_T_cell	2184	GSM2879858	J	3
SRR6357891	-2.73535059928237	1.08373614965202	Jurkat_T_cell	50422	GSM2879859	J	3
SRR6357893	-1.40890129446326	1.15337905107261	Jurkat_T_cell	26722	GSM2879861	J	3
SRR6357894	0.57652927399339	-0.121200473921288	Jurkat_T_cell	5454	GSM2879862	J	3
SRR6357895	1.88313699722947	2.03119790373565	Jurkat_T_cell	2188	GSM2879863	J	3
SRR6357896	-1.12988511263667	-0.273826630728234	Jurkat_T_cell	16030	GSM2879864	J	3
SRR6357897	-1.9769513511592	0.813436357362281	Jurkat_T_cell	28266	GSM2879865	J	3
SRR6357898	0.666870961195844	-1.56747773470162	Jurkat_T_cell	27358	GSM2879866	J	3
SRR6357899	0.179631481177228	2.22443520842315	Jurkat_T_cell	8018	GSM2879867	J	3
SRR6357901	-0.696585854285342	0.355422584397804	Jurkat_T_cell	12062	GSM2879869	J	3
SRR6357902	-2.03635334014235	-0.877348454611291	Jurkat_T_cell	11914	GSM2879870	J	3
SRR6357903	0.909452447897809	0.459310261590492	Jurkat_T_cell	4892	GSM2879871	J	3
SRR6357904	0.552869806296247	2.55569168744804	Jurkat_T_cell	21846	GSM2879872	J	3
