Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357891	-3.13309468750422	-8.64196443277247	Jurkat_T_cell	50422	GSM2879859	J	3
SRR6357893	-0.394076962513374	-9.63433217721827	Jurkat_T_cell	26722	GSM2879861	J	3
SRR6357894	-0.567318577808785	-7.51143979745753	Jurkat_T_cell	5454	GSM2879862	J	3
SRR6357895	0.937686066585136	-9.13667249399073	Jurkat_T_cell	2188	GSM2879863	J	3
SRR6357896	-0.830767054600166	-8.0318531962002	Jurkat_T_cell	16030	GSM2879864	J	3
SRR6357897	-3.44680346970026	-8.29122018533594	Jurkat_T_cell	28266	GSM2879865	J	3
SRR6357898	-2.21053113464777	-9.00700044351466	Jurkat_T_cell	27358	GSM2879866	J	3
SRR6357899	-1.29302014831965	-8.26886415201075	Jurkat_T_cell	8018	GSM2879867	J	3
SRR6357901	0.406708102183891	-8.36320733743555	Jurkat_T_cell	12062	GSM2879869	J	3
SRR6357902	-0.298137087864327	-9.46829938608057	Jurkat_T_cell	11914	GSM2879870	J	3
SRR6357903	-0.817006964725899	-9.32827996927149	Jurkat_T_cell	4892	GSM2879871	J	3
SRR6357904	-3.01667966370051	-7.64442395883448	Jurkat_T_cell	21846	GSM2879872	J	3
SRR6357905	-0.615141530079292	-7.46121549325831	Jurkat_T_cell	1268	GSM2879873	J	3
SRR6357906	-2.01075448517268	-9.04235028940089	Jurkat_T_cell	18848	GSM2879874	J	3
SRR6357907	-0.544113535923409	-7.77559995370753	Jurkat_T_cell	1276	GSM2879875	J	3
SRR6357908	-0.79814948563044	-7.7342514963711	Jurkat_T_cell	7444	GSM2879876	J	3
SRR6357909	-3.17510070328181	-8.80751752572901	Jurkat_T_cell	26378	GSM2879877	J	3
SRR6357911	-1.53114070419733	-9.12788343149073	Jurkat_T_cell	21058	GSM2879879	J	3
SRR6357913	0.869978051143242	-8.47550248819239	Jurkat_T_cell	2312	GSM2879881	J	3
SRR6357914	-2.54056252960627	-8.53251790719874	Jurkat_T_cell	27108	GSM2879882	J	3
SRR6357915	-1.72758521561091	-8.08120679574854	Jurkat_T_cell	4872	GSM2879883	J	3
SRR6357916	-0.273987669987129	-8.02716016488917	Jurkat_T_cell	1328	GSM2879884	J	3
SRR6357917	-0.295013566059517	-9.55462979989893	Jurkat_T_cell	24064	GSM2879885	J	3
SRR6357918	-0.0198959303325883	-7.16200113016016	Jurkat_T_cell	1340	GSM2879886	J	3
SRR6357919	0.211044173198295	-8.69329023080714	Jurkat_T_cell	3068	GSM2879887	J	3
SRR6357921	-2.08034410004084	-8.06642007547266	Jurkat_T_cell	330164	GSM2879889	J	3
SRR6357923	-0.688951153797554	-8.47228669839747	Jurkat_T_cell	2616	GSM2879891	J	3
