Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357817	-0.258320141856991	5.3163159283158	Jurkat_T_cell	2118	GSM2879785	J	2
SRR6357818	-1.14824767438086	4.72300771794288	Jurkat_T_cell	23282	GSM2879786	J	2
SRR6357819	-1.20692928162726	7.48229412159889	Jurkat_T_cell	7970	GSM2879787	J	2
SRR6357821	-0.90858806697043	8.65512231907813	Jurkat_T_cell	18358	GSM2879789	J	2
SRR6357822	-2.10340531197699	5.30327347836463	Jurkat_T_cell	1672	GSM2879790	J	2
SRR6357823	0.0815047171959057	7.00412801823585	Jurkat_T_cell	18384	GSM2879791	J	2
SRR6357824	-0.92285181609305	6.36739925465553	Jurkat_T_cell	45328	GSM2879792	J	2
SRR6357827	-0.387324899708353	7.63755420765846	Jurkat_T_cell	19084	GSM2879795	J	2
SRR6357829	-2.11378772584113	4.94024089894264	Jurkat_T_cell	3534	GSM2879797	J	2
SRR6357831	-1.93048675385626	7.14539674839942	Jurkat_T_cell	8530	GSM2879799	J	2
SRR6357832	-1.43448586789282	7.29083398900001	Jurkat_T_cell	8998	GSM2879800	J	2
SRR6357833	-2.1263224634281	7.38696722111671	Jurkat_T_cell	1286	GSM2879801	J	2
SRR6357834	-2.61824353066596	5.83725360951392	Jurkat_T_cell	3286	GSM2879802	J	2
SRR6357835	0.0958960202583446	4.7687211426255	Jurkat_T_cell	69250	GSM2879803	J	2
SRR6357837	-1.2752454432598	4.46035746655433	Jurkat_T_cell	48240	GSM2879805	J	2
SRR6357838	-1.99613900509986	7.8716617020127	Jurkat_T_cell	6848	GSM2879806	J	2
SRR6357840	-0.588109627639376	3.1248059662339	Jurkat_T_cell	25520	GSM2879808	J	2
SRR6357841	-1.80726297227057	6.72364572606056	Jurkat_T_cell	3778	GSM2879809	J	2
SRR6357842	-0.979952708160006	4.20604375920264	Jurkat_T_cell	20968	GSM2879810	J	2
SRR6357843	0.427870854462065	4.75331214985816	Jurkat_T_cell	39604	GSM2879811	J	2
SRR6357845	-1.8777735981098	5.44149450383155	Jurkat_T_cell	1404	GSM2879813	J	2
SRR6357846	-1.36543495980414	3.02161315999	Jurkat_T_cell	32818	GSM2879814	J	2
SRR6357848	1.59099869402734	4.71620158276527	Jurkat_T_cell	31314	GSM2879816	J	2
SRR6357849	-0.737841829930864	8.97774986348121	Jurkat_T_cell	12912	GSM2879817	J	2
SRR6357850	-0.873835519229494	3.46754125676124	Jurkat_T_cell	23522	GSM2879818	J	2
SRR6357851	-1.77007634965094	7.21976760945289	Jurkat_T_cell	1724	GSM2879819	J	2
SRR6357852	-2.55542714921149	5.8854875954148	Jurkat_T_cell	4028	GSM2879820	J	2
SRR6357853	0.510069831932463	4.98510006985633	Jurkat_T_cell	20496	GSM2879821	J	2
SRR6357855	-0.994189098750673	8.24004320225684	Jurkat_T_cell	14694	GSM2879823	J	2
SRR6357856	-0.208522424375139	4.51355318150489	Jurkat_T_cell	65152	GSM2879824	J	2
SRR6357857	0.161728873575605	4.38273529133765	Jurkat_T_cell	36664	GSM2879825	J	2
SRR6357859	2.73619286688653	-1.95396872439416	Jurkat_T_cell	1044	GSM2879827	J	2
SRR6357861	-1.85321648446234	4.80585126004188	Jurkat_T_cell	10966	GSM2879829	J	2
SRR6357862	-1.7195397171131	3.30357853493659	Jurkat_T_cell	1132	GSM2879830	J	2
SRR6357864	0.789614245022215	4.75674060902564	Jurkat_T_cell	70834	GSM2879832	J	2
SRR6357865	-1.60615880814704	5.47210315785377	Jurkat_T_cell	4512	GSM2879833	J	2
SRR6357866	-1.76260550347479	6.93145612797706	Jurkat_T_cell	1032	GSM2879834	J	2
SRR6357867	1.11748521002618	5.28216914257972	Jurkat_T_cell	313854	GSM2879835	J	2
SRR6357868	-0.963130608474337	7.00360349736182	Jurkat_T_cell	18966	GSM2879836	J	3
SRR6357869	-0.850604072486483	7.18645099720924	Jurkat_T_cell	6310	GSM2879837	J	3
SRR6357870	-2.54797060815009	6.08469633183448	Jurkat_T_cell	1320	GSM2879838	J	3
SRR6357872	-1.77183552113684	3.60134152493446	Jurkat_T_cell	7192	GSM2879840	J	3
SRR6357874	0.142085149610914	7.56149009785621	Jurkat_T_cell	19116	GSM2879842	J	3
SRR6357877	-0.152855351840578	4.14608172497718	Jurkat_T_cell	20496	GSM2879845	J	3
SRR6357878	0.86254470023004	5.03899196705787	Jurkat_T_cell	138054	GSM2879846	J	3
SRR6357879	-0.648841247235857	6.99722818455665	Jurkat_T_cell	9690	GSM2879847	J	3
SRR6357880	-1.46398098794135	4.33939556202857	Jurkat_T_cell	21174	GSM2879848	J	3
SRR6357881	-0.657675877486788	8.19681123814552	Jurkat_T_cell	43232	GSM2879849	J	3
SRR6357882	1.35604564818231	4.86941460690467	Jurkat_T_cell	269068	GSM2879850	J	3
SRR6357884	0.61078242930261	4.27644709668128	Jurkat_T_cell	120688	GSM2879852	J	3
SRR6357885	0.270382150734343	5.90135530552833	Jurkat_T_cell	23342	GSM2879853	J	3
