Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357810	-7.74286212433446	-0.0500166308256538	Jurkat_T_cell	3142	GSM2879778	J	2
SRR6357811	-4.79994632710088	1.12463648206268	Jurkat_T_cell	136852	GSM2879779	J	2
SRR6357812	-10.215474147688	1.26879317647491	Jurkat_T_cell	1094	GSM2879780	J	2
SRR6357813	-5.90422060001958	0.970072876277313	Jurkat_T_cell	7662	GSM2879781	J	2
SRR6357815	-6.79029728878606	-0.0270805250975044	Jurkat_T_cell	11544	GSM2879783	J	2
SRR6357816	-8.15337898243535	0.358613025012359	Jurkat_T_cell	4232	GSM2879784	J	2
SRR6357817	-10.0538795184003	0.962084304156646	Jurkat_T_cell	2118	GSM2879785	J	2
SRR6357818	-6.45879413593877	0.921857963862762	Jurkat_T_cell	23282	GSM2879786	J	2
SRR6357819	-7.27727498520482	-0.934733618435517	Jurkat_T_cell	7970	GSM2879787	J	2
SRR6357821	-6.0958342741834	-0.519922960934296	Jurkat_T_cell	18358	GSM2879789	J	2
SRR6357822	-4.52367403019536	1.36319352275406	Jurkat_T_cell	1672	GSM2879790	J	2
SRR6357823	-7.65506972778905	0.134606133761749	Jurkat_T_cell	18384	GSM2879791	J	2
SRR6357824	-5.05137874592412	0.0920359004167168	Jurkat_T_cell	45328	GSM2879792	J	2
SRR6357827	-7.82671119679082	-0.559415329632416	Jurkat_T_cell	19084	GSM2879795	J	2
SRR6357829	-6.71964122761358	0.40465987807785	Jurkat_T_cell	3534	GSM2879797	J	2
SRR6357831	-8.32838507403005	0.189285765948638	Jurkat_T_cell	8530	GSM2879799	J	2
SRR6357832	-5.69942070950139	0.34796596652542	Jurkat_T_cell	8998	GSM2879800	J	2
SRR6357833	-10.1476484726774	1.36192412263428	Jurkat_T_cell	1286	GSM2879801	J	2
SRR6357834	-8.76118515093196	0.724984418216094	Jurkat_T_cell	3286	GSM2879802	J	2
SRR6357835	-5.6301565359937	1.07605273610626	Jurkat_T_cell	69250	GSM2879803	J	2
SRR6357837	-5.53976609219182	0.669740330043182	Jurkat_T_cell	48240	GSM2879805	J	2
SRR6357838	-6.50322129238713	-0.745662439999238	Jurkat_T_cell	6848	GSM2879806	J	2
SRR6357840	-7.9932769726621	1.72423199898277	Jurkat_T_cell	25520	GSM2879808	J	2
SRR6357841	-5.74943425167669	1.23683715945755	Jurkat_T_cell	3778	GSM2879809	J	2
SRR6357842	-7.19796289909948	1.94143572038685	Jurkat_T_cell	20968	GSM2879810	J	2
SRR6357843	-7.95470025051702	1.03058690911804	Jurkat_T_cell	39604	GSM2879811	J	2
SRR6357845	-7.30696584690679	1.81371166891132	Jurkat_T_cell	1404	GSM2879813	J	2
SRR6357846	-7.87301822413076	1.56256438380752	Jurkat_T_cell	32818	GSM2879814	J	2
SRR6357848	-5.86570264805425	-0.494006384548798	Jurkat_T_cell	31314	GSM2879816	J	2
SRR6357849	-6.68078805912603	-0.0995685946318061	Jurkat_T_cell	12912	GSM2879817	J	2
SRR6357850	-7.72520889748204	1.27972192651306	Jurkat_T_cell	23522	GSM2879818	J	2
SRR6357851	-4.00411464680303	1.34282131082092	Jurkat_T_cell	1724	GSM2879819	J	2
SRR6357852	-5.43508531559575	-0.17045329922165	Jurkat_T_cell	4028	GSM2879820	J	2
SRR6357853	-6.44815804470647	1.16066516524826	Jurkat_T_cell	20496	GSM2879821	J	2
SRR6357855	-5.90059973705877	0.388031851115569	Jurkat_T_cell	14694	GSM2879823	J	2
SRR6357856	-6.36175658215154	0.79657174235855	Jurkat_T_cell	65152	GSM2879824	J	2
SRR6357857	-7.28924467075933	1.76503036505257	Jurkat_T_cell	36664	GSM2879825	J	2
SRR6357859	3.17161844264399	0.0290538180497735	Jurkat_T_cell	1044	GSM2879827	J	2
SRR6357861	-7.86790480126012	0.196282874408111	Jurkat_T_cell	10966	GSM2879829	J	2
SRR6357862	7.89866540919673	0.0175777781632989	Jurkat_T_cell	1132	GSM2879830	J	2
SRR6357864	-6.41961791027654	0.243049155536041	Jurkat_T_cell	70834	GSM2879832	J	2
SRR6357865	5.09802721034419	-2.13228129261459	Jurkat_T_cell	4512	GSM2879833	J	2
SRR6357866	-9.43159039724935	0.554355393710479	Jurkat_T_cell	1032	GSM2879834	J	2
SRR6357867	-6.63393666256536	0.599294792476043	Jurkat_T_cell	313854	GSM2879835	J	2
SRR6357868	-6.01594759930242	-0.219121683773652	Jurkat_T_cell	18966	GSM2879836	J	3
SRR6357869	-6.80266692150701	0.297499786677703	Jurkat_T_cell	6310	GSM2879837	J	3
SRR6357870	-4.0809416960584	1.52331350332771	Jurkat_T_cell	1320	GSM2879838	J	3
