Cell	Cluster	CellType	NumofReads
SRR5355508	1	CLP	5468
SRR5355510	1	CLP	20404
SRR5355511	1	CLP	33378
SRR5355512	1	CLP	7342
SRR5355513	1	CLP	7504
SRR5355514	1	CLP	25196
SRR5355515	1	CLP	8836
SRR5355516	1	CLP	9306
SRR5355518	1	CLP	6964
SRR5355520	1	CLP	16834
SRR5355521	1	CLP	11936
SRR5355522	1	CLP	20172
SRR5355523	1	CLP	34834
SRR5355524	1	CLP	56052
SRR5355525	1	CLP	115228
SRR5355529	1	CLP	5438
SRR5355530	1	CLP	17816
SRR5355531	1	CLP	24346
SRR5355533	1	CLP	4874
SRR5355535	1	CLP	9098
SRR5355537	1	CLP	20898
SRR5355538	1	CLP	6476
SRR5355541	1	CLP	8508
SRR5355542	1	CLP	18122
SRR5355544	1	CLP	6266
SRR5355545	1	CLP	28276
SRR5355546	1	CLP	18824
SRR5355547	1	CLP	13894
SRR5355548	1	CLP	20250
SRR5355550	1	CLP	10164
SRR5355554	1	CLP	24160
SRR5355556	1	CLP	5794
SRR5355558	1	CLP	51232
SRR5355559	1	CLP	77220
SRR5355560	1	CLP	35984
SRR5355561	1	CLP	14646
SRR5355562	1	CLP	4512
SRR5355563	1	CLP	20490
SRR5355567	1	CLP	9470
SRR5355568	1	CLP	8806
SRR5355570	1	CLP	8500
SRR5355571	1	CLP	49820
SRR5355573	1	CLP	10720
SRR5355575	1	CLP	29836
SRR5355577	1	CLP	560930
SRR5355578	1	CLP	27510
SRR5355579	1	CLP	22404
SRR5355580	1	pDC	53988
SRR5355581	1	pDC	22586
SRR5355582	1	pDC	65282
SRR5355586	1	pDC	121670
SRR5355587	1	pDC	40962
SRR5355588	1	pDC	23392
SRR5355589	1	pDC	27706
SRR5355591	1	pDC	57738
SRR5355592	1	pDC	45016
SRR5355593	1	pDC	16544
SRR5355594	1	pDC	26638
SRR5355596	1	pDC	17854
SRR5355598	1	pDC	75922
SRR5355599	1	pDC	64322
SRR5355600	1	pDC	100642
SRR5355601	1	pDC	58286
SRR5355602	1	pDC	13846
SRR5355603	1	pDC	12860
SRR5355604	1	pDC	53398
SRR5355605	1	pDC	13828
SRR5355606	1	pDC	64194
SRR5355610	1	pDC	42300
SRR5355611	1	pDC	21742
SRR5355612	1	pDC	83484
SRR5355613	1	pDC	68460
SRR5355614	1	pDC	15602
SRR5355615	1	pDC	21308
SRR5355616	1	pDC	74036
SRR5355617	1	pDC	13742
SRR5355618	1	pDC	55304
SRR5355619	1	pDC	16820
SRR5355621	1	pDC	54110
SRR5355622	1	pDC	44670
SRR5355623	1	pDC	7750
SRR5355624	1	pDC	38954
SRR5355625	1	pDC	27682
SRR5355627	1	pDC	21236
SRR5355628	1	pDC	49958
SRR5355629	1	pDC	10164
SRR5355630	1	pDC	70602
SRR5355633	1	pDC	20860
SRR5355634	1	pDC	28246
SRR5355635	1	pDC	57162
SRR5355636	1	pDC	7048
SRR5355637	1	pDC	60832
SRR5355638	1	pDC	28286
SRR5355639	1	pDC	31080
SRR5355640	1	pDC	5036
SRR5355641	1	pDC	22766
SRR5355642	1	pDC	63192
SRR5355644	1	pDC	20100
SRR5355645	1	pDC	37072
SRR5355646	1	pDC	48660
SRR5355647	1	pDC	52614
SRR5355648	1	pDC	6196
SRR5355649	1	pDC	19452
SRR5355652	1	pDC	62582
SRR5355653	1	pDC	21468
SRR5355654	1	pDC	74322
SRR5355655	1	pDC	64260
SRR5355656	1	pDC	25594
SRR5355657	1	pDC	33568
SRR5355658	1	pDC	19344
SRR5355659	1	pDC	11044
SRR5355660	1	pDC	5796
SRR5355661	1	pDC	60746
SRR5355662	1	pDC	23142
SRR5355663	1	pDC	107162
SRR5355664	1	pDC	5140
SRR5355665	1	pDC	17480
SRR5355666	1	pDC	35874
SRR5355667	1	pDC	64574
SRR5355668	1	pDC	13472
SRR5355669	1	pDC	5110
SRR5355670	1	pDC	72564
SRR5355671	1	pDC	34738
SRR5355672	1	pDC	136582
SRR5355673	1	pDC	824114
SRR5355674	1	pDC	23036
SRR5355675	1	pDC	57878
SRR5355676	1	pDC	12226
SRR5355677	1	pDC	21616
SRR5355678	1	pDC	18256
SRR5355679	1	pDC	47098
SRR5355680	1	pDC	27254
SRR5355681	1	pDC	21136
SRR5355682	1	pDC	7004
SRR5355683	1	pDC	8452
SRR5355684	1	pDC	11624
SRR5355685	1	pDC	9344
SRR5355686	1	pDC	5314
SRR5355687	1	pDC	9322
SRR5355688	1	pDC	26078
SRR5355689	1	pDC	27000
SRR5355690	1	pDC	33240
SRR5355691	1	pDC	32608
SRR5355692	1	pDC	10906
SRR5355693	1	pDC	15406
SRR5355694	1	pDC	28456
SRR5355695	1	pDC	34472
SRR5355696	1	pDC	9730
SRR5355697	1	pDC	94064
SRR5355698	1	pDC	22634
SRR5355699	1	pDC	18812
SRR5355700	1	pDC	22806
SRR5355701	1	pDC	10632
SRR5355702	1	pDC	30886
SRR5355703	1	pDC	28800
SRR5355704	1	pDC	82420
SRR5355705	1	pDC	9538
SRR5355706	1	pDC	34890
SRR5355707	1	pDC	15616
SRR5355708	1	pDC	41908
SRR5355709	1	pDC	10974
SRR5355710	1	pDC	30778
SRR5355712	1	pDC	19576
SRR5355713	1	pDC	17842
SRR5355714	1	pDC	21268
SRR5355715	1	pDC	22586
SRR5355716	1	pDC	8668
SRR5355717	1	pDC	103262
SRR5355718	1	pDC	9214
SRR5355719	1	pDC	50966
SRR5355720	1	pDC	11870
SRR5355721	1	pDC	9924
SRR5355722	1	pDC	41670
SRR5355723	1	pDC	14156
SRR5355724	1	pDC	8114
SRR5355725	1	pDC	13714
SRR5355726	1	pDC	29030
SRR5355727	1	pDC	14766
SRR5355729	1	pDC	3622
SRR5355730	1	pDC	8096
SRR5355731	1	pDC	5310
SRR5355732	1	pDC	7448
SRR5355733	1	pDC	12274
SRR5355734	1	pDC	24340
SRR5355735	1	pDC	5072
SRR5355736	1	pDC	17736
SRR5355737	1	pDC	12362
SRR5355738	1	pDC	55252
SRR5355739	1	pDC	56190
SRR5355740	1	pDC	19328
SRR5355741	1	pDC	29518
SRR5355742	1	pDC	10064
SRR5355743	1	pDC	10596
SRR5355744	1	pDC	24734
SRR5355745	1	pDC	16600
SRR5355746	1	pDC	36466
SRR5355748	1	pDC	33942
SRR5355749	1	pDC	19534
SRR5355750	1	pDC	32156
SRR5355751	1	pDC	41750
SRR5355752	1	pDC	9654
SRR5355753	1	pDC	47490
SRR5355754	1	pDC	59248
SRR5355756	1	pDC	23508
SRR5355757	1	pDC	27648
SRR5355758	1	pDC	9084
SRR5355759	1	pDC	12318
SRR5355761	1	pDC	3724
SRR5355762	1	pDC	46330
SRR5355763	1	pDC	4664
SRR5355764	1	pDC	40680
SRR5355765	1	pDC	5470
SRR5355767	1	pDC	28772
SRR5355768	1	pDC	17002
SRR5355769	1	pDC	31026
SRR5355770	1	pDC	29428
SRR5355771	1	pDC	10432
SRR5355868	1	GMP	252310
SRR5355869	1	GMP	31844
SRR5355870	1	GMP	45834
SRR5355871	1	GMP	41212
SRR5355872	1	GMP	26132
SRR5355873	1	GMP	16820
SRR5355874	1	GMP	21648
SRR5355875	1	GMP	44048
SRR5355876	1	GMP	46696
SRR5355877	1	GMP	131128
SRR5355878	1	GMP	23538
SRR5355880	1	GMP	30456
SRR5355881	1	GMP	19108
SRR5355882	1	GMP	36392
SRR5355883	1	GMP	22894
SRR5355884	1	GMP	16034
SRR5355885	1	GMP	149302
SRR5355886	1	GMP	51730
SRR5355887	1	GMP	43202
SRR5355888	1	GMP	11942
SRR5355889	1	GMP	48002
SRR5355890	1	GMP	14320
SRR5355891	1	GMP	18364
SRR5355892	1	GMP	43666
SRR5355893	1	GMP	22282
SRR5355894	1	GMP	47356
SRR5355895	1	GMP	22890
SRR5355896	1	GMP	130776
SRR5355897	1	GMP	57080
SRR5355898	1	GMP	49304
SRR5355899	1	GMP	23942
SRR5355900	1	GMP	25574
SRR5355901	1	GMP	58044
SRR5355902	1	GMP	258778
SRR5355903	1	GMP	83510
SRR5355904	1	GMP	24022
SRR5355905	1	GMP	16592
SRR5355906	1	GMP	87304
SRR5355907	1	GMP	10066
SRR5355908	1	GMP	60040
SRR5355909	1	GMP	23032
SRR5355910	1	GMP	27644
SRR5355911	1	GMP	22644
SRR5355912	1	GMP	19492
SRR5355913	1	GMP	49090
SRR5355914	1	GMP	33482
SRR5355915	1	GMP	34256
SRR5355916	1	GMP	10112
SRR5355917	1	GMP	81520
SRR5355918	1	GMP	20542
SRR5355919	1	GMP	54212
SRR5355920	1	GMP	15764
SRR5355921	1	GMP	52016
SRR5355922	1	GMP	98312
SRR5355923	1	GMP	38392
SRR5355924	1	GMP	201186
SRR5355925	1	GMP	38758
SRR5355926	1	GMP	50042
SRR5355927	1	GMP	12260
SRR5355928	1	GMP	52260
SRR5355929	1	GMP	20132
SRR5355930	1	GMP	23484
SRR5355931	1	GMP	62840
SRR5355932	1	GMP	4836
SRR5355933	1	GMP	32008
SRR5355934	1	GMP	71106
SRR5355935	1	GMP	74636
SRR5355936	1	GMP	39576
SRR5355937	1	GMP	30652
SRR5355938	1	GMP	18572
SRR5355939	1	GMP	12416
SRR5355940	1	GMP	64478
SRR5355941	2	GMP	32642
SRR5355942	2	GMP	30352
SRR5355943	2	GMP	13426
SRR5355944	2	GMP	13350
SRR5355945	2	GMP	31962
SRR5355946	2	GMP	48822
SRR5355947	2	GMP	37456
SRR5355948	2	GMP	33016
SRR5355949	2	GMP	50826
SRR5355950	2	GMP	56940
SRR5355951	2	GMP	20300
SRR5355952	2	GMP	83806
SRR5355953	2	GMP	32418
SRR5355954	2	GMP	48384
SRR5355955	2	GMP	30676
SRR5355956	2	GMP	36346
SRR5355957	2	GMP	31736
SRR5355958	2	GMP	45438
SRR5355959	2	GMP	256220
SRR5355960	2	GMP	496132
SRR5355961	2	GMP	99490
SRR5355962	2	GMP	53140
SRR5355963	2	GMP	28700
SRR5355964	2	GMP	16492
SRR5355965	2	GMP	11080
SRR5355966	2	GMP	9252
SRR5355967	2	GMP	11956
SRR5355968	2	GMP	62522
SRR5355969	2	GMP	432558
SRR5355970	2	GMP	3854
SRR5355971	2	GMP	3972
SRR5355972	2	GMP	10106
SRR5355973	2	GMP	64538
SRR5355974	2	GMP	35212
SRR5355975	2	GMP	27178
SRR5355979	2	GMP	15014
SRR5355980	2	GMP	3878
SRR5355981	2	GMP	23080
SRR5355985	2	GMP	16632
SRR5355986	2	GMP	32600
SRR5355987	2	GMP	21462
SRR5355988	2	GMP	3602
SRR5355991	2	GMP	4696
SRR5355992	2	GMP	40196
SRR5355993	2	GMP	14088
SRR5355997	2	GMP	20686
SRR5355998	2	GMP	71516
SRR5355999	2	GMP	29342
SRR5356000	2	GMP	110224
SRR5356002	2	GMP	3804
SRR5356003	2	GMP	41936
SRR5356004	2	GMP	110568
SRR5356005	2	GMP	3880
SRR5356007	2	GMP	21146
SRR5356009	2	GMP	13796
SRR5356010	2	GMP	17174
SRR5356012	2	GMP	38772
SRR5356013	2	GMP	17250
SRR5356014	2	GMP	3994
SRR5356015	2	GMP	55122
SRR5356016	2	GMP	19022
SRR5356017	2	GMP	43042
SRR5356018	2	GMP	31150
SRR5356020	2	GMP	5098
SRR5356021	2	GMP	9218
SRR5356022	2	GMP	36352
SRR5356023	2	GMP	20070
SRR5356024	2	GMP	6226
SRR5356025	2	GMP	13426
SRR5356026	2	GMP	10456
SRR5356027	2	GMP	14990
SRR5356028	2	GMP	33432
SRR5356029	2	GMP	10944
SRR5356030	2	GMP	14190
SRR5356031	2	GMP	10762
SRR5356032	2	GMP	46466
SRR5356033	2	GMP	17570
SRR5356034	2	GMP	33566
SRR5356035	2	GMP	45212
SRR5356036	2	GMP	26972
SRR5356037	2	GMP	47092
SRR5356038	2	GMP	73428
SRR5356039	2	GMP	18844
SRR5356040	2	GMP	31432
SRR5356041	2	GMP	24024
SRR5356042	2	GMP	21944
SRR5356043	2	GMP	20344
SRR5356044	2	GMP	41112
SRR5356045	2	GMP	10128
SRR5356046	2	GMP	53076
SRR5356047	2	GMP	12528
SRR5356048	2	GMP	32398
SRR5356049	2	GMP	28190
SRR5356050	2	GMP	27650
SRR5356051	2	GMP	12582
SRR5356052	2	GMP	32732
SRR5356053	2	GMP	10648
SRR5356054	2	GMP	22266
SRR5356055	2	GMP	29162
SRR5356056	2	GMP	16390
SRR5356057	2	GMP	627690
SRR5356058	2	GMP	31304
SRR5356059	2	GMP	28752
SRR5356060	2	GMP	25104
SRR5356061	2	GMP	3982
SRR5356063	2	GMP	7824
SRR5356064	2	GMP	22748
SRR5356065	2	GMP	9452
SRR5356066	2	GMP	25464
SRR5356067	2	GMP	12010
SRR5356070	1	GMP	7890
SRR5356071	2	GMP	7042
SRR5356075	1	GMP	3682
SRR5356078	2	GMP	18178
SRR5356080	2	GMP	4818
SRR5356081	2	GMP	9708
SRR5356083	2	GMP	9344
SRR5356084	2	GMP	3940
SRR5356085	2	GMP	11026
SRR5356086	2	GMP	10092
SRR5356087	2	GMP	15396
SRR5356088	2	GMP	24548
SRR5356089	2	GMP	30110
SRR5356090	2	GMP	31360
SRR5356091	2	GMP	42894
SRR5356092	2	GMP	15598
SRR5356093	2	GMP	11412
SRR5356094	2	GMP	21954
SRR5356095	2	GMP	15246
SRR5356098	2	GMP	12464
SRR5356099	2	GMP	35490
SRR5356100	2	GMP	4310
SRR5356101	2	GMP	16726
SRR5356102	2	GMP	4372
SRR5356103	2	GMP	7862
SRR5356104	2	GMP	5552
SRR5356105	2	GMP	10802
SRR5356106	2	GMP	14684
SRR5356107	2	GMP	12996
SRR5356108	2	GMP	19406
SRR5356109	2	GMP	10698
SRR5356110	1	GMP	3448
SRR5356111	2	GMP	33208
SRR5356112	2	GMP	18288
SRR5356113	2	GMP	20702
SRR5356114	2	GMP	21988
SRR5356115	2	GMP	3464
SRR5356116	2	GMP	12860
SRR5356117	2	GMP	15308
SRR5356118	2	GMP	6650
SRR5356119	2	GMP	13292
SRR5356120	2	GMP	25964
SRR5356121	2	GMP	20680
SRR5356122	2	GMP	23694
SRR5356123	2	GMP	31110
SRR5356124	2	GMP	12242
SRR5356126	2	GMP	15832
SRR5356127	2	GMP	21098
SRR5356128	2	GMP	22532
SRR5356129	2	GMP	17134
SRR5356130	2	GMP	26454
SRR5356131	2	GMP	8174
SRR5356132	2	GMP	17242
SRR5356133	2	GMP	5336
SRR5356134	2	GMP	16412
SRR5356135	2	GMP	5524
SRR5356136	2	GMP	12356
SRR5356137	2	GMP	32936
SRR5356138	2	GMP	9314
SRR5356139	2	GMP	27052
SRR5356140	2	GMP	11854
SRR5356141	2	GMP	30202
SRR5356142	2	GMP	39936
SRR5356143	2	GMP	7870
SRR5356144	2	GMP	16908
SRR5356145	2	GMP	12152
SRR5356146	2	GMP	4990
SRR5356147	2	GMP	18010
SRR5356148	2	GMP	18146
SRR5356149	2	GMP	18048
SRR5356150	2	GMP	16788
SRR5356151	2	GMP	142318
SRR5356153	2	GMP	24166
SRR5356154	2	GMP	26746
SRR5356155	2	GMP	13970
