Runs	UMAP1	UMAP2	CellType	NumofReads
SRR5353563	-0.636793104917805	-4.76416289149257	HSC	36868
SRR5353564	-0.522356955320638	-4.2723332577798	HSC	34584
SRR5353565	3.40796688386698	-1.27991947619649	HSC	377270
SRR5353566	-0.130496947080891	-2.63152932463618	HSC	21414
SRR5353567	2.29819229432841	-1.40602258680793	HSC	148232
SRR5353568	0.0285816509415695	-3.95133005915614	HSC	12744
SRR5353570	0.38117101976176	-2.88210546313258	HSC	27554
SRR5353571	-0.356386153013509	-3.91210519610377	HSC	12428
SRR5353572	-0.35314294508199	-4.7880278760049	HSC	30786
SRR5353574	0.109696658342082	-3.74098049937221	HSC	26766
SRR5353577	0.49141100236674	-3.77674733935329	HSC	8112
SRR5353578	0.358817847459514	-3.46463000117274	HSC	9134
SRR5353579	-0.498491970808308	-4.88040005503627	HSC	28084
SRR5353580	-0.118168083936971	-3.16186713515254	HSC	11542
SRR5353585	0.589586051194865	-3.2241908246133	HSC	8016
SRR5353586	-0.259045092375081	-2.27975701628657	HSC	8692
SRR5353591	0.550433905809123	-1.92096775113078	HSC	13416
SRR5353592	-0.225359885008138	-2.809062712774	HSC	13462
SRR5353593	0.147378237931926	-4.15060197649928	HSC	53352
SRR5353594	-0.1491131465743	-3.66752635775538	HSC	10004
SRR5353595	0.336467059343059	-3.29963099299403	HSC	13426
SRR5353596	-0.111848084242146	-4.6314641171548	HSC	57180
SRR5353597	0.382781537263591	-3.63861524401637	HSC	45466
SRR5353598	-0.0868162792036942	-4.55879651843043	HSC	14940
SRR5353599	0.427631171434123	-1.6831927829835	HSC	6324
SRR5353600	0.993465693681438	-1.25868089585038	HSC	3696
SRR5353601	0.0446811039139816	-2.39936410723659	HSC	23000
SRR5353602	-0.0681099574873856	-4.00547801791163	HSC	51598
SRR5353603	-0.645360199720662	-3.84074556170436	HSC	35032
SRR5353604	-0.0963313262770584	-3.25918995676967	HSC	11518
SRR5353605	-0.38525005987386	-4.40950762568446	HSC	20424
SRR5353607	-1.24963471105794	-0.290560834989272	HSC	8762
SRR5353608	0.217406781404216	-3.81818186579677	HSC	23168
SRR5353609	-0.129207817823689	-2.84081148444148	HSC	13516
SRR5353610	0.318644078462321	-2.32472287951442	HSC	11492
SRR5353611	0.0201807338883468	-4.2043765717599	HSC	10260
SRR5353613	-0.292683092863362	-3.81911932764979	HSC	8360
SRR5353614	0.643450530259807	-3.2469586068246	HSC	9300
SRR5353615	0.0240533668686935	-4.3650702172372	HSC	61250
SRR5353616	0.658186705796916	-3.22317873774501	HSC	7862
SRR5353617	0.218029530732829	-2.36632096110316	HSC	14610
SRR5353618	0.173115761964519	-3.41177880106898	HSC	12526
SRR5353619	-0.940377203733723	-4.34690748988124	HSC	22976
SRR5353620	0.267777951448161	-4.12040173350307	HSC	26754
SRR5353621	0.713919909684856	-2.95399700938197	HSC	7446
SRR5353622	0.0941701252152511	-0.753015481815062	HSC	20798
SRR5353623	-0.137487856657307	-4.64131438075038	HSC	33948
SRR5353624	1.42000511476298	-1.74703317223521	HSC	6710
SRR5353625	0.53021624871989	-3.89275299845668	HSC	10232
SRR5353626	0.579452784745891	-3.71248208819362	HSC	8976
SRR5353628	-0.777932135374348	-4.38264118967982	HSC	30964
SRR5353629	0.366499217241008	-3.1392275029275	HSC	11500
SRR5353630	0.188519747941692	-3.32154332934352	HSC	91046
SRR5353631	-0.44664880445699	-4.71878134547206	HSC	21346
SRR5353632	-0.0675902049849442	-3.7502762013528	HSC	13860
SRR5353633	0.444161446778972	-3.49920498667689	HSC	10206
SRR5353634	-0.618537871153157	-4.0962644749734	HSC	60056
