Runs	UMAP1	UMAP2	CellType	NumofReads
SRR5353528	-2.89762205020672	-4.21007902531831	HSC	44822
SRR5353529	-3.54380411044842	-2.6009197941324	HSC	19928
SRR5353530	-4.16039842502362	-5.3052700272104	HSC	3836
SRR5353531	-2.43056291476971	-4.83963758855074	HSC	20082
SRR5353532	-2.20907920734173	-8.01503307728975	HSC	4862
SRR5353533	-0.945252121846735	-2.06665594487398	HSC	161956
SRR5353534	-4.14860099689251	-5.46868975072115	HSC	5910
SRR5353535	-1.74583548442608	-6.75782663731783	HSC	25178
SRR5353536	-3.14342111484295	-4.43301327138155	HSC	9418
SRR5353538	-1.9653987301994	-6.32230121998995	HSC	23790
SRR5353539	-2.44786447421795	-3.37667829899996	HSC	69298
SRR5353540	-2.16483014957196	-1.84639222531526	HSC	47676
SRR5353541	-2.43375724689251	-2.85547907262056	HSC	52094
SRR5353542	-3.04148811237103	-4.42125589757173	HSC	8440
SRR5353543	-3.40525668994671	-4.52928764729707	HSC	25632
SRR5353544	-3.03674405948406	-6.02508671193331	HSC	3362
SRR5353545	-2.97632020847088	-4.73955805211275	HSC	10534
SRR5353546	-3.61199087039715	-5.95049507527559	HSC	7100
SRR5353547	-3.48659986392742	-6.06144602208345	HSC	6224
SRR5353548	-3.63386434451824	-6.063593696644	HSC	4324
SRR5353549	-3.347106875341	-6.703495334675	HSC	3620
SRR5353550	-1.89631527797466	-3.06651384740083	HSC	54684
SRR5353551	-3.05819982425457	-7.22344143300264	HSC	14286
SRR5353552	-1.4092885865379	-1.86142308621614	HSC	56174
SRR5353553	-2.20725006000286	-2.07047374158113	HSC	73490
SRR5353554	-3.04175037280804	-7.17424900441377	HSC	7842
SRR5353555	-2.85985607043987	-6.83352978139131	HSC	11528
SRR5353556	-2.31970209018475	-4.81186230092256	HSC	8288
SRR5353557	-2.30379718677288	-6.82765324025362	HSC	20126
SRR5353558	-4.44263833896404	-4.26298410802095	HSC	14108
SRR5353559	-2.74175256625897	-5.21056253819673	HSC	26076
SRR5353560	-3.20907825366741	-4.71855003743379	HSC	18978
SRR5353561	-1.03597086803204	-2.41249544530123	HSC	124734
SRR5353562	-2.54482931033856	-5.00532228856294	HSC	28980
SRR5353563	-2.52196878329998	-4.78778917699068	HSC	36868
SRR5353564	-1.67515343562847	-5.30069048314302	HSC	34584
SRR5353565	-1.01579588786846	-1.94386632352083	HSC	377270
SRR5353566	-2.88343376056439	-4.41691620259493	HSC	21414
SRR5353567	-1.10755366222149	-3.38233024983614	HSC	148232
SRR5353568	-2.92714971439129	-7.36769421010225	HSC	12744
SRR5353570	-2.12520069019085	-2.18492538838594	HSC	27554
SRR5353571	-2.73192542926556	-7.83979732899873	HSC	12428
SRR5353572	-2.44560521976238	-3.13377578168123	HSC	30786
SRR5353574	-2.14067787067181	-2.38558251767366	HSC	26766
SRR5353577	-3.06124252216107	-6.81657488255708	HSC	8112
SRR5353578	-3.60517209903485	-6.57827646641939	HSC	9134
SRR5353579	-2.72459691898113	-4.66159613042085	HSC	28084
SRR5353580	-3.63744968311077	-5.60210068135469	HSC	11542
SRR5353585	-3.67663711444622	-4.39818031697481	HSC	8016
SRR5353586	-3.17827981845623	-4.50017483144014	HSC	8692
SRR5353591	-4.15824979678875	-2.50198156743257	HSC	13416
SRR5353592	-3.30161708728558	-3.60789520650118	HSC	13462
SRR5353593	-1.00943154231793	-2.98745710759371	HSC	53352
SRR5353594	-2.54666274921185	-6.00052006154268	HSC	10004
SRR5353595	-3.33030694858319	-4.36219723134248	HSC	13426
SRR5353596	-1.95539945499188	-3.86278898625581	HSC	57180
SRR5353597	-2.26437896625286	-2.31429798512666	HSC	45466
SRR5353598	-2.36567729846722	-7.08808548360079	HSC	14940
SRR5353599	-4.20386260883099	-3.56032116322725	HSC	6324
SRR5353600	-4.28073066608196	-4.18582041173189	HSC	3696
SRR5353601	-2.88359636203533	-1.17952365784853	HSC	23000
SRR5353602	-1.94172209636456	-2.28216583638399	HSC	51598
SRR5353603	-3.12453311816937	-3.69152862935274	HSC	35032
SRR5353604	-2.46158355609661	-4.26419050603121	HSC	11518
SRR5353605	-2.65499776736981	-4.82172138600557	HSC	20424
SRR5353607	-3.93715518848187	-1.26908929257601	HSC	8762
SRR5353608	-2.57457441226727	-4.30225927739351	HSC	23168
SRR5353609	-2.9319195164848	-1.04832084088533	HSC	13516
SRR5353610	-3.26916259662396	-4.55714495091646	HSC	11492
SRR5353611	-2.98729556934124	-7.0976923218271	HSC	10260
SRR5353613	-3.03150457278973	-7.32466823964327	HSC	8360
SRR5353614	-4.52973503009564	-4.54446585087984	HSC	9300
SRR5353615	-1.53728193179852	-3.16607863812654	HSC	61250
SRR5353616	-4.49800485507733	-4.8984735718271	HSC	7862
SRR5353617	-2.59718459979779	-3.56489212422579	HSC	14610
SRR5353618	-1.78011125461346	-4.6140406837961	HSC	12526
SRR5353619	-1.9373955144096	-5.13361055760591	HSC	22976
SRR5353620	-3.69309896365887	-2.79194695859163	HSC	26754
SRR5353621	-3.4957770718742	-5.49706585316866	HSC	7446
SRR5353622	-3.28588241473919	0.826649286011765	HSC	20798
SRR5353623	-2.24112886325604	-5.90699751286714	HSC	33948
SRR5353624	-2.91624635593182	-6.78109867482393	HSC	6710
SRR5353625	-2.66758483783489	-5.68698484807222	HSC	10232
SRR5353626	-3.49896186725384	-5.89984257130831	HSC	8976
SRR5353628	-2.85564702884442	-3.04641969113558	HSC	30964
SRR5353629	-1.82378405467755	-4.38622982411592	HSC	11500
SRR5353630	-1.07702487842327	-2.56711037068575	HSC	91046
SRR5353631	-2.41431945697552	-5.37465174107759	HSC	21346
SRR5353632	-2.78844064609295	-7.01950819401949	HSC	13860
SRR5353633	-3.40493482486492	-6.79502136616914	HSC	10206
SRR5353634	-1.52831930057293	-3.94036419301241	HSC	60056
SRR5353635	-2.4020180119682	-4.96257240681856	HSC	8708
SRR5353636	-2.35552448169476	-7.77556164174288	HSC	17742
SRR5353637	-2.75086015598065	-6.62693197636812	HSC	8336
SRR5353638	-2.96710628406292	-4.15406353383272	HSC	44298
